gene,channel,species,divergence_mya,has_ortholog,ortholog_type,target_gene,target_symbol,identity,source_identity
PTEN,PI3K_Growth,saccharomyces_cerevisiae,1000,True,ortholog_one2many,YNL128W,YNL128W,18.4332,19.8511
PTEN,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0026379,FBpp0289789,32.4903,41.4392
PTEN,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
PTEN,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000056623,ENSDARP00000073594,82.7014,86.6005
PTEN,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000009268,ENSXETP00000106951,89.5522,89.33
PTEN,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010022667,ENSGALP00010033357,95.2854,95.2854
PTEN,PI3K_Growth,monodelphis_domestica,180,False,none,,,0,0
PTEN,PI3K_Growth,mus_musculus,90,False,none,,,0,0
PTEN,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845029443,ENSCAFP00845040898,100,100
PTEN,PI3K_Growth,homo_sapiens,0,True,self,PTEN,,100.0,0
RAF1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
RAF1,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
RAF1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
RAF1,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000059406,ENSDARP00000076954,79.0143,76.6975
RAF1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000020163,ENSXETP00000112777,85.4103,86.7284
RAF1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010027930,ENSGALP00010041443,91.904,94.5988
RAF1,PI3K_Growth,monodelphis_domestica,180,False,none,,,0,0
RAF1,PI3K_Growth,mus_musculus,90,True,ortholog_many2many,ENSMUSG00000072601,ENSMUSP00000098256,49.6774,48.125
RAF1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028676,ENSCAFP00845039725,95.8084,98.7654
RAF1,PI3K_Growth,homo_sapiens,0,True,self,RAF1,,100.0,0
STK11,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
STK11,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0038167,FBpp0082280,39.5062,51.7321
STK11,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00003919,Y59A8B.14a.1,27.0665,38.5681
STK11,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000046074,ENSDARP00000067735,82.1918,83.1409
STK11,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000003285,ENSXETP00000059427,79.8165,80.3695
STK11,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010028007,ENSGALP00010041636,87.3874,89.6074
STK11,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000005356,ENSMODP00000040099,87.6812,83.8337
STK11,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000003068,ENSMUSP00000003152,89.9083,90.5312
STK11,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845013078,ENSCAFP00845018263,92.0273,93.3025
STK11,PI3K_Growth,homo_sapiens,0,True,self,STK11,,100.0,0
TSC1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
TSC1,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0026317,FBpp0083931,22.6364,21.3918
TSC1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
TSC1,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000057918,ENSDARP00000119507,47.8827,50.5155
TSC1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000006262,ENSXETP00000082945,60.7878,58.3333
TSC1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010028818,ENSGALP00010042909,74.7706,70.0172
TSC1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000012592,ENSMODP00000015755,86.5451,85.6529
TSC1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026812,ENSMUSP00000109500,87.4246,87.1993
TSC1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845016069,ENSCAFP00845022615,89.3071,89.6907
TSC1,PI3K_Growth,homo_sapiens,0,True,self,TSC1,,100.0,0
TSC2,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
TSC2,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0005198,FBpp0074588,31.3481,32.0421
TSC2,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
TSC2,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000116122,ENSDARP00000153406,66.0494,5.92142
TSC2,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015935,ENSXETP00000091793,68.031,68.0686
TSC2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010017930,ENSGALP00010025766,80.7965,81.959
TSC2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000016014,ENSMODP00000019988,85.082,86.1649
TSC2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000002496,ENSMUSP00000154338,91.4823,91.5329
TSC2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845016084,ENSCAFP00845022652,90.9677,85.8329
TSC2,PI3K_Growth,homo_sapiens,0,True,self,TSC2,,100.0,0
APC,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
APC,TissueArchitecture,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0026598,FBpp0401579,35.0515,13.1551
APC,TissueArchitecture,caenorhabditis_elegans,600,True,ortholog_one2many,WBGene00000156,K04G2.8b.1,25.6734,10.7281
APC,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000058868,ENSDARP00000139275,70.2251,68.0267
APC,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000021501,ENSXETP00000080144,75.8913,75.6243
APC,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008333,ENSGALP00010011489,84.7879,85.0862
APC,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000013281,ENSMODP00000016609,83.8896,86.6338
APC,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000005871,ENSMUSP00000078337,90.6756,90.6437
APC,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845003519,ENSCAFP00845004981,93.3613,93.9852
APC,TissueArchitecture,homo_sapiens,0,True,self,APC,,100.0,0
AXIN1,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
AXIN1,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
AXIN1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
AXIN1,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000102964,ENSDARP00000135613,66.4671,64.3851
AXIN1,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000012143,ENSXETP00000026497,70.9236,72.1578
AXIN1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010016911,ENSGALP00010023787,74.9108,73.0858
AXIN1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000016665,ENSMODP00000041842,78.8571,80.0464
AXIN1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024182,ENSMUSP00000073974,87.2538,87.355
AXIN1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028817,ENSCAFP00845039925,87.0819,87.587
AXIN1,TissueArchitecture,homo_sapiens,0,True,self,AXIN1,,100.0,0
AXIN2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
AXIN2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
AXIN2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
AXIN2,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000100149,ENSDARP00000132477,65.2709,62.8707
AXIN2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000013607,ENSXETP00000029825,59.7436,55.2788
AXIN2,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010029221,ENSGALP00010043305,79.5699,79.0036
AXIN2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000004260,ENSMODP00000005251,82.1002,81.6133
AXIN2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000000142,ENSMUSP00000051331,90.3571,90.0356
AXIN2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028532,ENSCAFP00845039484,93.2384,93.2384
AXIN2,TissueArchitecture,homo_sapiens,0,True,self,AXIN2,,100.0,0
CDH1,TissueArchitecture,saccharomyces_cerevisiae,1000,True,ortholog_one2one,YGL003C,YGL003C,35.5124,40.7708
CDH1,TissueArchitecture,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0262699,FBpp0070654,71.3389,69.1684
CDH1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
CDH1,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000015254,ENSDARP00000003004,91.9192,92.2921
CDH1,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000025992,ENSXETP00000094001,30.3486,57.2562
CDH1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010028139,ENSGALP00010041932,97.7688,97.7688
CDH1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2many,ENSMODG00000006919,ENSMODP00000008578,97.5659,97.5659
CDH1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000020235,ENSMUSP00000114203,98.3773,98.3773
CDH1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845010704,ENSCAFP00845014829,81.5193,81.5193
CDH1,TissueArchitecture,homo_sapiens,0,True,self,CDH1,,100.0,0
CDH2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
CDH2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
CDH2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
CDH2,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000018693,ENSDARP00000003949,71.3326,70.3091
CDH2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000006932,ENSXETP00000070931,79.0518,79.1391
CDH2,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010005621,ENSGALP00010007990,85.1974,85.7616
CDH2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000021517,ENSMODP00000044205,88.26,92.936
CDH2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024304,ENSMUSP00000025166,96.7991,96.7991
CDH2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845012116,ENSCAFP00845016947,98.234,98.234
CDH2,TissueArchitecture,homo_sapiens,0,True,self,CDH2,,100.0,0
CTNNB1,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
CTNNB1,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
CTNNB1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
CTNNB1,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000023472,ENSDARP00000076115,94.9871,94.6223
CTNNB1,TissueArchitecture,xenopus_tropicalis,350,False,none,,,0,0
CTNNB1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010016258,ENSGALP00010022572,99.7439,99.7439
CTNNB1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000011192,ENSMODP00000014004,99.7439,99.7439
CTNNB1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000006932,ENSMUSP00000007130,99.872,99.872
CTNNB1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845017609,ENSCAFP00845024702,99.8716,99.6159
CTNNB1,TissueArchitecture,homo_sapiens,0,True,self,CTNNB1,,100.0,0
FBXW7,TissueArchitecture,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YKR036C,YKR036C,14.1524,12.8713
FBXW7,TissueArchitecture,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0041171,FBpp0073101,32.5792,61.1033
FBXW7,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
FBXW7,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000060994,ENSDARP00000112746,93.75,72.1358
FBXW7,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000009388,ENSXETP00000080543,80.7244,88.2603
FBXW7,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010007590,ENSGALP00010009956,92.6621,76.8034
FBXW7,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000001062,ENSMODP00000001260,76.7937,96.8883
FBXW7,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000028086,ENSMUSP00000103302,93.039,77.5106
FBXW7,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845007020,ENSCAFP00845009912,92.7056,98.8685
FBXW7,TissueArchitecture,homo_sapiens,0,True,self,FBXW7,,100.0,0
GJA1,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
GJA1,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
GJA1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
GJA1,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000041799,ENSDARP00000061260,80.5774,80.3665
GJA1,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000044635,ENSXETP00000107374,87.0712,86.3874
GJA1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010012939,ENSGALP00010018062,93.9633,93.7173
GJA1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000017758,ENSMODP00000022141,98.1675,98.1675
GJA1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000050953,ENSMUSP00000151620,97.3822,97.3822
GJA1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845009132,ENSCAFP00845012583,98.1675,98.1675
GJA1,TissueArchitecture,homo_sapiens,0,True,self,GJA1,,100.0,0
GJB2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
GJB2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
GJB2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
GJB2,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000042707,ENSDARP00000062668,56.1798,66.3717
GJB2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000026112,ENSXETP00000112533,66.129,72.5664
GJB2,TissueArchitecture,gallus_gallus,300,True,ortholog_many2many,ENSGALG00010007181,ENSGALP00010009541,76.8889,76.5487
GJB2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000024159,ENSMODP00000033449,92.9204,92.9204
GJB2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000046352,ENSMUSP00000054343,92.9204,92.9204
GJB2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845023429,ENSCAFP00845032426,98.6726,98.6726
GJB2,TissueArchitecture,homo_sapiens,0,True,self,GJB2,,100.0,0
NOTCH1,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
NOTCH1,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
NOTCH1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
NOTCH1,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000052094,ENSDARP00000050854,71.0751,68.5714
NOTCH1,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000000757,ENSXETP00000001676,74.9112,74.3249
NOTCH1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010028107,ENSGALP00010041847,80.4373,80.6262
NOTCH1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000017591,ENSMODP00000055086,81.366,80.6654
NOTCH1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026923,ENSMUSP00000028288,91.5053,90.6458
NOTCH1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845005453,ENSCAFP00845007633,89.8213,90.4892
NOTCH1,TissueArchitecture,homo_sapiens,0,True,self,NOTCH1,,100.0,0
NOTCH2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
NOTCH2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
NOTCH2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
NOTCH2,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000104329,ENSDARP00000137271,64.0625,6.63699
NOTCH2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000017225,ENSXETP00000084201,69.4501,69.0004
NOTCH2,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013323,ENSGALP00010018891,76.1924,74.9899
NOTCH2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000018700,ENSMODP00000028978,87.3586,87.5354
NOTCH2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000027878,ENSMUSP00000078741,92.4788,92.5536
NOTCH2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845007331,ENSCAFP00845010265,86.5173,95.3055
NOTCH2,TissueArchitecture,homo_sapiens,0,True,self,NOTCH2,,100.0,0
NOTCH3,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
NOTCH3,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
NOTCH3,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
NOTCH3,TissueArchitecture,danio_rerio,450,True,ortholog_one2one,ENSDARG00000052139,ENSDARP00000068420,56.9692,60.5773
NOTCH3,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000002570,ENSXETP00000005565,59.0137,61.3529
NOTCH3,TissueArchitecture,gallus_gallus,300,False,none,,,0,0
NOTCH3,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000014540,ENSMODP00000018163,68.0563,54.1577
NOTCH3,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000038146,ENSMUSP00000085016,91.0699,90.9522
NOTCH3,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845018638,ENSCAFP00845025808,88.6815,94.1835
NOTCH3,TissueArchitecture,homo_sapiens,0,True,self,NOTCH3,,100.0,0
NOTCH4,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
NOTCH4,TissueArchitecture,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0000463,FBpp0083153,19.8079,8.23764
NOTCH4,TissueArchitecture,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00001106,F16B12.2.1,23.3696,4.29356
NOTCH4,TissueArchitecture,danio_rerio,450,True,ortholog_many2many,ENSDARG00000114226,ENSDARP00000154478,38.4615,5.49176
NOTCH4,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_many2many,ENSXETG00000036774,ENSXETP00000080591,4.24624,11.4329
NOTCH4,TissueArchitecture,gallus_gallus,300,False,none,,,0,0
NOTCH4,TissueArchitecture,monodelphis_domestica,180,False,none,,,0,0
NOTCH4,TissueArchitecture,mus_musculus,90,False,none,,,0,0
NOTCH4,TissueArchitecture,canis_lupus_familiaris,85,False,none,,,0,0
NOTCH4,TissueArchitecture,homo_sapiens,0,True,self,NOTCH4,,100.0,0
SMAD2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
SMAD2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
SMAD2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
SMAD2,TissueArchitecture,danio_rerio,450,False,none,,,0,0
SMAD2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000020292,ENSXETP00000043789,98.7152,98.7152
SMAD2,TissueArchitecture,gallus_gallus,300,True,ortholog_one2many,ENSGALG00010012927,ENSGALP00010018041,98.7152,98.7152
SMAD2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000003393,ENSMODP00000012005,99.5717,99.5717
SMAD2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024563,ENSMUSP00000089439,100,93.576
SMAD2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845002338,ENSCAFP00845003314,100,100
SMAD2,TissueArchitecture,homo_sapiens,0,True,self,SMAD2,,100.0,0
SMAD3,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
SMAD3,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
SMAD3,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
SMAD3,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000036096,ENSDARP00000045373,96.9412,96.9412
SMAD3,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000007804,ENSXETP00000017041,82.0564,95.7647
SMAD3,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010018099,ENSGALP00010026036,93.3481,99.0588
SMAD3,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000038564,ENSMODP00000047929,99.2958,99.5294
SMAD3,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000032402,ENSMUSP00000034973,100,100
SMAD3,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845016639,ENSCAFP00845023256,100,100
SMAD3,TissueArchitecture,homo_sapiens,0,True,self,SMAD3,,100.0,0
SMAD4,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
SMAD4,TissueArchitecture,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0020493,FBpp0428153,15.188,18.2971
SMAD4,TissueArchitecture,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00000910,F01G10.8b.1,26.5861,15.942
SMAD4,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000075226,ENSDARP00000097763,88.4826,87.6812
SMAD4,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000022355,ENSXETP00000048372,91.8478,91.8478
SMAD4,TissueArchitecture,gallus_gallus,300,True,ortholog_one2many,ENSGALG00010009370,ENSGALP00010012877,85.6549,74.6377
SMAD4,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000010995,ENSMODP00000037121,97.5655,94.3841
SMAD4,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024515,ENSMUSP00000025393,98.5481,98.3696
SMAD4,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845003229,ENSCAFP00845004513,98.5455,98.1884
SMAD4,TissueArchitecture,homo_sapiens,0,True,self,SMAD4,,100.0,0
TGFBR1,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
TGFBR1,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
TGFBR1,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
TGFBR1,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000042259,ENSDARP00000061972,80.198,80.5169
TGFBR1,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000023394,ENSXETP00000085522,77.551,83.1014
TGFBR1,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010007951,ENSGALP00010010506,89.8608,89.8608
TGFBR1,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000012679,ENSMODP00000015863,81.7029,89.662
TGFBR1,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000007613,ENSMUSP00000007757,96.4215,96.4215
TGFBR1,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845007708,ENSCAFP00845010541,98.4,97.8131
TGFBR1,TissueArchitecture,homo_sapiens,0,True,self,TGFBR1,,100.0,0
TGFBR2,TissueArchitecture,saccharomyces_cerevisiae,1000,False,none,,,0,0
TGFBR2,TissueArchitecture,drosophila_melanogaster,600,False,none,,,0,0
TGFBR2,TissueArchitecture,caenorhabditis_elegans,600,False,none,,,0,0
TGFBR2,TissueArchitecture,danio_rerio,450,True,ortholog_one2many,ENSDARG00000034541,ENSDARP00000039831,66.9065,65.6085
TGFBR2,TissueArchitecture,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000014480,ENSXETP00000031689,48.3951,69.1358
TGFBR2,TissueArchitecture,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010002281,ENSGALP00010003049,62.5931,74.0741
TGFBR2,TissueArchitecture,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015155,ENSMODP00000018937,81.383,80.9524
TGFBR2,TissueArchitecture,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000032440,ENSMUSP00000035014,92.2399,92.2399
TGFBR2,TissueArchitecture,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845022794,ENSCAFP00845031574,93.8272,93.8272
TGFBR2,TissueArchitecture,homo_sapiens,0,True,self,TGFBR2,,100.0,0
